wavs/Q-xpQ8bxNns_00123.wav|Guyyaa irraa miidiyaalee hawaasterratti dhimmoota gurguddoo ajandaa ta'an keessaa biyya keessaa
wavs/PTasdBkQK7k_01022.wav|Biyyi naannoo isaatti fedhe mudhaan ofii fi biyyasaa jijjiiruudhaaf kutannoodhaan hojjechuu qaba jedhaniiti.
wavs/1eQ4Xz06w_Q_00063.wav|Pirezidaantiin Naannichaa Alamtuu Umuud himaniiru Manni Maree Naannoo Gambeellaa Yaa'ee Dileessaa 8: 00ffaa ta'uu eegaleera.
wavs/e2g4pGcDLlI_00536.wav|Filannoo guyyaa filannichaa dursuun kennamaa oolee lammilees sagalee kennuuf galma aan keessaa dhibbeentaa 34.7 sagalee kennuu isaanii komishinii filannoo biyyaalessaa biyyattii ibseera.
wavs/Y85zPdwqBQI_00662.wav|Hojjetaa fi hojjechiisaan gaafa waliigalee oomishtummaa dabaluu, oomisha dabaluu, guddina biyyaa mirkanaatiin deemaa'ichaadha.'' Kanaaf guyyaa narraa inni guddaan ga'ee hojjetoonni misooma biyyaa keessatti qaban ga'ee hojjetoonni nageenya biyyaa keessatti fi guddina biyyaa keessatti qaban
wavs/bZOd8mi_JNg_00028.wav|Poolta jenne marii mata duree Itoophiyaatti hirmaanna dagaggoota maree biyyaalessaa bu'a qabeessaaf jedhuun gaggeeffameera.
wavs/4PQcSCFOxxU_00043.wav|Hojii nageenyaa waaressuurrattis mootummaa Itoophiyaa kan tumsu ta'uu dubbachuu isaanii, odeeffannoon Mana Maree Bakka bu'oota Ummataarraa argamee ni mul'isa.
wavs/XA-nPKo5f3A_00372.wav|Shaampiyoonaan Piriimer Liigichaa fi kanneen gadi bu'an dursanii beekamanillee morkiin hirmaannaa sadarkaa Yurooppiyoo argachuuf taasifamu itti fufeera.
wavs/L8W8Zpva3O0_00271.wav|Yeroo butee miseenmal kanoomishte jimaa dechuudhaaf abbaa cippartoo miseen lafarraa kaasanii biyyoo raakaasanii jechuudha.
wavs/QUQXudtStv4_00891.wav|Egaa ragaaleen adda addaa akka mul'isanitti biyyoonni addunyaa kanneen akka Chaayinaa tarkiiyyee
wavs/i-0lDyT4I3U_00125.wav|Haata'u malee, balaa lolaa kanaan riqichiifi misoomni garaa garaa barbadaa'aniiru.
wavs/qB8mSMaF9VM_00928.wav|Gama sanaan hojiin hojjetamaa ture tokkoffaa miidiyaa fayyadamuudhaan.
wavs/P5Atw3DVQCU_00577.wav|Bora zidaantee Taayyeen Moskoo Wayita Ganni qondaaltoo Tolaanoo Ministeera Dhimma Alaa Federeeshinii Raashiyaa
wavs/20iE0BI7EWE_00028.wav|Akkaa lakkoofsa Awurooppaatti 1969 irraa eegaleetii?
wavs/Q5HnLv_ZtOo_00420.wav|Hirmaannaa qaamolee dhuunfaa dabaluu fi caalatti hamma hiyyeessuuf ta'uu dubbatanii jiru, keessattuu
wavs/c4kM1Jv_ULU_00829.wav|Gama biraatiin immoo hanqina lafaa yeroo ammaa kana jiru hiikuudhaan uummanni keenya lafuma tokko irratti bu'aa qonnaa uumisha qonnaa hedduu barbaadaa
wavs/d2nTsymO6KM_00094.wav|Injiraa ta'ichuudha, yeroo dhiyooti asitti erga naannoon hundaa'e isa duras namoonni tiyaatira Oromoo kana hojjechuuf yaalii godhan jiru.
wavs/w_m1p_FxCbw_00388.wav|Jijjiirraa kana keessaa harka galfachuuf yaalii taasisuu kaleessa bal'inaan odeeffamaa ooleera, garuu momaachesser dubbiirra kan dabre maallaqa lizbaniif kan inni eessin ta'uutu gabaafamaa jira.
wavs/VeEF758XCeo_00246.wav|Qarshii tokko tokkolee yoo darbatanii nama kanaaf bu'aa fiduu danda'a.'' Qoricha amma inni fudhatu kana kee imoon amantii lama fudhate kan nyaata barbaadaa, maatii qaba, ijoollee qaba, eewwa hunduma jireenya qaba, geejjifni jiraa waan baay'eetu jira, nuti moo hiriyootnisaa kana hundaa
wavs/da9blnWGH9g_00664.wav|Akkanumallee biyya munaaf dammaaka isheen taate, wallee sana keessaa nargadhe.
wavs/BWzjrk9GT28_00329.wav|Bal'oo dhichuu hin jireen isaanii mastinuu warra gufaa jiraatu jechuudha.
wavs/f4NcC-mqy8Q_00376.wav|Bara goototaa kan taa'achaa jirtaniin odeeffannoo Bishaa Biyyaa Itiivii Afaan Oromoo Raasen Biragahaa jiru dhaammoo immoo kan taansee odeeffannoo raagaa haala qilleensaa Kuyyaa haraata si miragahaa daawwanii olitti deebina
wavs/Q-xpQ8bxNns_00215.wav|Ko sana milkaa'inni keenya sifiixa ba'ee kaawwaniifis oola.'' Tajaajila baankii dhalaan alaa'ii kilaas baankii Awaashirraa
wavs/8fBAZA9AwYY_00083.wav|Iraan ulaa galaanaa hormuus akka hin cufne Chaayinaan dhibbaa akka taasiftuu Ameerikaan gaafattee, ulaan hormuus, Iraaniifi Omaa gidduutti argamuu boba'aan addunyaa dhibbeentaa digdama kan ittiin daddarbuu ta'uunis himameera.
wavs/sU90g0giBeo_00265.wav|"Kaawuns loof ministirsi kan jedhamu hin jira. "" Kaawuns loof ministirri immoo ministirrioota"
wavs/Y85zPdwqBQI_00584.wav|Waltajjee kabajaa, guyyicha irratti ibsameeraa, guyyichi bara kanaa dhaadannoo
wavs/1eQ4Xz06w_Q_00136.wav|Geteechoo kabaja fagiin tuqaa xuqaa xixxee aanee xiqee bahanii nageekii gaallee naannikennaan nadhee
wavs/OOcu-ZDfa9w_00049.wav|Itoophiyaan kanaan duraa waggoota weerartootaa qolachuun seenaa guddaa akkuma hojjettee haarasi dhaloonni ogummaa fi ga'umsaa jijjiiramaa hundaa galeessa galmeessuu
wavs/JuzgP4nFM1g_00662.wav|Biliyoona 16 fi tuqaa jaha akkanaa sassaabuu qabna karoorri kenna kana fakkaata.
wavs/QUQXudtStv4_00856.wav|Hayyee galatoomaa (AE) , akkuma isin gubattee ibsuudhaaf yaaltaniifi oduu keenya keessatti daawwattootaa bira gahee
wavs/Ar9mxReXlAI_00011.wav|Suno biyya Laatin Ameerikaa fi Kaataar gidduutti walta'insi dinagdee dolaara chiriiliyoona 1 fi
wavs/P5Atw3DVQCU_00486.wav|Injifannoo argameefi si boortestootaa fi jiraattota goranichaatiin bakka gammadan erga jedhaniin booda ammas milkaa'ina caalamaaf
wavs/KFQDUQIlen0_00403.wav|Akkasuma ayee akkaataan itti dhiyeessaniifi maal akka dhiyeessanis garaagarummaa qabu.
wavs/eeE_ppimtCY_00590.wav|Kanaaf bu'aa qabatamaadhaan lafarratti akka nama hojii kanaa hordofuuttis.
wavs/LuSMZHwigs0_00659.wav|Fajjeefi Bagana Galftaa Iftaan Jechaa Miniyaa Har'a Hageenyaa Naannoo Oromiyaa, Yeroo ammaa kanaa maal fakkaata?
wavs/MNE4dX8gnkw_00024.wav|Hirmaatni dubbii kun maal maal dhidhaniin ofkeessatti qabatu maal immoo bu'aa buusee darbe biyyattii kanaaf yookiin uummata Oromoodhaaf saba Oromoodhaaf sa jedhu, isa kana caqasuu yaalleerraa ija dhabaa qonnaa kana keessatti
wavs/RfuvCCZ-VDs_00500.wav|Bifa isaanitti of gurmeessaniif, barbaadaniin isa jalatti of gurmeessanii bifa saniin kan ijaaramaa jira.
wavs/Fn2vr7JtYWA_00345.wav|Egaa Ilaalchi gurraacha itti ilaalan guutumaan guutuutti jijjiiramullee haa baatuu malee.
wavs/eeE_ppimtCY_00699.wav|Mastaala argamtii ta'a; Gabbarnu haala'u guyyaa har'a rifoormii taasifameen hojiiwwan hojjatamanii gamaaggamneerra.
wavs/5Kb1NwNvvNw_01002.wav|dinagdeen qabatamaadhaan daldaltoota irrattisaa ta'u kaazinaa mootummaa keessatti inni fidee maal dha jennee kaasuu danda'anyis sababiin isaa iyyaadattoota yeroo sanitti xiinxaltoonni biyya alaa tokko tokko mootummaa na kamitti gatii maallaqa biyya isaa gadi buusaa
wavs/DztUjQtSQ6w_00765.wav|Akkamitti reeffa dandamsi reeffa dandamni kuni qabsaa'aa qabsaa'aa?
wavs/EuonuTLJVbU_00307.wav|Bulchiinsi mootummaa akkuma gandatti gad bu'ee hojiilee nagaa baayyeen isaanii akkuma gandatti gad bu'ee
wavs/PTasdBkQK7k_00448.wav|Odeeffannoo Bizinasii fi Spoortii wal duraa duubaanii guddaa galateeffannaa kabajamtoota daawwatoota keenyaa ammammoo kallee tilmaan gara odeeffannoowwan haala raaga qilleensaatiin walqabataniitti kan ce'nu ta'aa guyyoota ni taanaan keessatti haalli qilleensaa jiru maal fakkaataa kan jedhu waliin hadaawan
wavs/LzZS8ZRpzjk_00045.wav|ggan garaa hammayeessitee yeroo hundumaa namni akkamittiin fata kana fayyadamuu danda'a jaallachuu danda'a waan jedhamu wajjin walbukee qabdee ture kanatu hojjechuu qabdu
wavs/69693HI58tQ_00055.wav|Hojiiwwan gurguddaa magaalaa Finfinneetti hojjetamaa jiru keessa misoomni qarqara lageenii isaa tokko ta'uunis himametti kan jiru.
wavs/XkGXJcqUzSE_00879.wav|Eenamoonni ammas baay'ee jiruu isaasaan biratti sirriitti cimsitee leenjistee baay'istee beekumsa kiyya kanas baasee bal'inaan hojjechuu nan fedhaa'echuudhaan mala kanarra jirtutti atuu waan tokkoo
wavs/aJfHAn9iZtw_00227.wav|Kunis egaa namoonni hedduu dhiyeeffannoo argatee, miidiyaalee biyya keessaa kasuma miidiyaalee biyya
wavs/BDj2jQcu0uU_00315.wav|Keessumaayyuu hojii gara miidiyaa kana jiru akka baay'ee jaaladhoo
wavs/w_m1p_FxCbw_00230.wav|Yeroo Yaatu sinbiraan keenyurraa keenya jira, kabajamtoota daabota keenyaa Yaatoo keenyan immoo dhimmoota miidiyaalee hawaasummaarratti xiyyeeffannoo argatan sinbiraan keenyaa dabareenarraa kan seenaa Saangirmaatii seenaa Saan maal faaqindeeffattee daabotoota keenya biraan gahuu dandeessa
wavs/06tE1sol6xk_00738.wav|Hojii dhaabbatichi naannawaa Koriidariigoo ijoo Godaansaatti hojjetu cimsuuf kan oolu ta'uu dubbatan jiru.
wavs/yt4PbpyJ4z8_00586.wav|Haa ta'u malee irra deddeebi'amee, keessaa deebiin dizaayinaa hojjetamu jaama yeroo deebi'amee laalamuu?
wavs/jj7MOkfOXpk_00199.wav|Kana keessaa (mugiyaa) 2 durammoo guyyaa poolisii akka biyyaalessaatti kabajuun keenyas ni yaadatama haala miidhagaa ta'een abdii
wavs/aJfHAn9iZtw_01010.wav|Fakkeenyoo fudhanne Talaan qara magaalaa Finfinnee kana keessa yoo dahennu lakkisiyyuu, magaalaa guddaa kana lakkisi magaalaa diqqaa biyya keessaalleetti faayyoo Oromoorraa hin dhagahamu aannoo Oromiyaa keessattuu jechuu
wavs/4eNYvxkGZC0_00130.wav|Naannoo Amaaraatti dalagdee, Kamiseedhaa sibuma Kamisee hojjechuun barbaadan ture.
wavs/2DioS6O4zJY_00467.wav|Afyaa'ii Taagasaa Cafoo Ergaa jilaa garee aartiif dabarsaniin.
wavs/KeA4rvFcBKM_00549.wav|mariitti waraanni haala marii nageenyaa furuun danda'amurati Pirezidaantii Ameerikaadoonaand Tiraampigita isaanii Raashiflaal Meer Puutin wajjin bilbilaan mari'atan.
wavs/A_B6-qw4XjE_00780.wav|Antummaa uummataa otkan aantummaa jiraattota magaalaaf kan gite.
wavs/mA9slVqpIH4_00070.wav|Akka biyya tokkootetti waliin jiraachuu Fakkeen Afaan Akkuma Awurooppaa gaafa seericha isaa laallee
wavs/LIJCFHPL9RI_00308.wav|Federeeshinichi ibsaa irra miidiyaaleef kenneen kilaboota liqicha hundarattee .
wavs/aJfHAn9iZtw_00594.wav|Humna utoota keenyaa aduunbifa biyyaarraa hordofaa jirtanii hordofeetti fufeeti jira. Filannoowwannee humna aduu fayyadamuun tajaajila humna ibsaa waliin gahuudhaaf
wavs/e2g4pGcDLlI_00505.wav|Sadarkaa Fiil Meetiin Addunyaarra gahee Anu Meeshinii Tuudiifee Sireedii babal'isuun
wavs/8fBAZA9AwYY_00390.wav|Gootaa sadan dabran hojiilee misooma hawaasaa Islaamaa afuran hedduun hojjatamuu Pirezidaantiin Mana Maree Waliigalaa Dhimmoota Islaamaa Itoophiyaa ishee gajjii Ibraan Ittifaa himan.
wavs/o1E1TOc2zDQ_00116.wav|Dhawitootaa Itvefaan Oromoo odeeffannoowwan bifa biyyaa Jimaata galgala kallattiidhaan isinbira gahaa jiru hordofuurratti argamtu, nu filataniin daawwachaa waan jirtaniifi galanni keenyaa guddaadhaa yeraan sala ishinfolaana yaaddessaa si wajjiniin
wavs/Wdfe8mtur0I_00644.wav|Erga waliigalteen kun hojiirra oolee booda Komishiniin hundaa'ee
wavs/eeE_ppimtCY_00276.wav|Torbanoota muraasaa tafee, achi keessatti Biqiltuu Obbo 75 dhaabuudhaaf gara horfamaa jira, gabbiqiltuu dhaabuun
wavs/w_m1p_FxCbw_00590.wav|Baraa bajatichaa tti lafeektaara 100, 2004 qotamerraa Callaan Kumtaalli Miliyoona 4 fi 800 argamus ibsaniiru hojii galii naannichaa fooyyessuurratti hojjatamenis
wavs/P5Atw3DVQCU_00102.wav|qabiyyee duraan turetti deebiseera jedhanii jiru xaa'uun biyyi uumamaa xaa'oo kemikaalaa waliin fayyadamuun gabbina biyya yeroodhaa gara yerootti gadi bu'aa dhufee gabbisuu akka danda'u mirkaneessaniiru.
wavs/L8W8Zpva3O0_00094.wav|Komishiniin Marii Biyyaalessaa adeemsa marii keessatti hirmaannaa paartiilee dorgomtoota guddisuuf hojjetamaa jiraachuu beeksise dubbii Maan Komishinichaa Xibaboota addasaa ibsaa kennaniin adeemsa marii biyyaalessaa keessatti paartiileen siyaasaa dorgomtoota dammaqinaan hirmaachaa jiraachuu eeraniiru
wavs/BDj2jQcu0uU_00288.wav|Barsiisonni waliin barsiisnuu hundi fiddeen tolchuutti ka'a.
wavs/DXwLyPxCML8_00750.wav|Agaa 41 dhaabbatee jira jechuudha Agoonnoo Kinemmoo Tigillingaa'in 41 keessaa
wavs/KeA4rvFcBKM_00735.wav|Hojjechaa jila elektiriikaa Itoophiyaa rakkoolee sababa addaan ciccitiinsa elektiriikaa gargar baasuun fala keenichaa irratti hojjechaa jiraachuu beeksisee jira.
wavs/bZOd8mi_JNg_01045.wav|Ammas dhimma kanarratti hojiin hojjetamu guddaadha. Biqiltuun yeroo roobaafi aduus baay'ee fayyada.
wavs/_CphyvSQgDA_00384.wav|jiraachuu himaniiru, Namee geejjimaa Naannoo Oromiyaa cimsuuf yaalii taasifamaa jiruun konkolaachiftoonni kaffaltii adabbii isaaniif kennamuus bakka jiran ta'uun karaa telebirri kaffalaa jiraachuus eeraniiru.
wavs/effuMY3V-Mo_00084.wav|Ayyaanni Arafaa waggaa 1446ffaa naannoo Amaaraa magaalaa Baahirdaaritti sirnoota adda addaatiin kabajamee oleera.
wavs/zhMr-yULBtk_00322.wav|caaseffama haaraa hojiirra oolchaa kan jirtu ta'uu kan beeksise Ministeerri Indaastiriyee biyyattii
wavs/Ar9mxReXlAI_01025.wav|Oromiyaan gurgurachuuf mirga qabdee (proprt) of qabeenya Oromiyaatiin (regert) , . kaan qabeenya biyya kanaatii (proprt) .
wavs/Qbjc_44Jxyw_00379.wav|Taphoota 37 irratti gooliiwwan sagal kan galche Nuwaan hiriinis waliigaltee walfakkaatuun mallatessuuf itti dhiyaateera, taphataan lammii Biraazil Gaabreel Magaales yaada kenneen waggoota sadan dabran waan humna keenyaa homaa hin illee jedhe yeroo tokko tokko
wavs/ReHq_Rxu6eA_00362.wav|Odeeffannoo ispoortii bal'inaan qaban sitti walitti dimmeetara kamtuu dabaltee keenyaa Baankii Namaash usiree Fannoo ispoortii keenyaatii Baankii Hashiin galateeffachaa, odeeffannoo ispoortii jalqabaaf qaba qabeettan darbame.
wavs/Fn2vr7JtYWA_00035.wav|Bifa sanaatiin Afrikaa dhufanii wareeruudhaan koloneeffachuu jala galchuudhaaf akkasittin itti deemaa turan.
wavs/xAZJKxpNl-o_00009.wav|Kabajamtoota aadaa utoota keenyaa kunneen ijoowwan bifa biyyaa keenyaa Kamisaa galgalaatii akkasumas qabeewwan bifa biyyaa keenyaa kan ta'an
wavs/zfv42y-CZNY_00299.wav|Okkolee gumaataa keessatti wanni ati hin caqasne hin jiru.
wavs/A_B6-qw4XjE_00313.wav|Gaaffileenee misoomaa lammileen dhiyeessaan deebi'ata tamaafi wayitawaa akka argatuufee sirna galii walitti qabuu cimaan yoo jiraatedha kan jiran gaaffilee misoomaa fi bulchiinsa gaalii lammiilee deebii argachuu kan danda'uu
wavs/XkGXJcqUzSE_00004.wav|Aartii irratti dubartootiin gahee maalii qabu kan jedhu ilaalla har'a.
wavs/umxTno78tqg_00875.wav|makaroonifi paasitaadhaaf ta'uudhaan kan isaan baay'isanii, 'I kennan isa kaan mumatu.
wavs/xWOyBQ4AceY_00136.wav|Mariin kun akka milkaa'uu abdii qaba kana ibsan Ministirichi.
wavs/i-0lDyT4I3U_00141.wav|Keessattuu, Oromoon akkaataa duudhaafi safuusaatiin sirna araaraa raawwatuu isaa walooma kan cimsuudha jedhameetiin kan beekamu.
wavs/dbgwsFFJKCw_00273.wav|Meeshaa alaarraa impoortuu goote biyya keessattis hojjechuudhaafi sharafa biyyaalaa guddaa barbaada.'' Inni kun dhabamuudhaan biyyi keenya oomishi baayyee warshaan baayyee
wavs/o1E1TOc2zDQ_01059.wav|Maal inni gada hojjennan ana fooyeeru hin jiru, ana lakkisa eenyuule fu'an jedhu nagayaan bullee nagayaa ka'aarraa ka'aa akkanise
wavs/FReHp1S05WE_00249.wav|Baramuu dhaalee Addis Abaa Baree Sanaa Boordee Tafarraa eeyyuu dhiiseen.
wavs/ARWebvx4VeQ_00046.wav|Nuunqaanesso'u jedhamaadhiifi barsoota jedhamanii olitti dhakaasanuu gargaariin hudduuba dhaabbatanii, dhugaraa jiranii akkanuuyii waan kana carroomnee argamnuu fi horsonni keenyaa dhugaa (oal'isha) guddaa (okinii) baqaa
wavs/xzSwF-admhM_00003.wav|Odeeffannoo Bishaa biyyaa guyyaa har'a hangisaati 2 tirtiisii waliin taasisuu qaban dhihanneetii kan jiru dursudhaan duwwan ijoosaatii kanaa kana kan sirbaan gangisaa
wavs/LuSMZHwigs0_00390.wav|Gareen isaa (Taphoota 34 taphate) keessaa 22 boo'e shan qofa mo'amuun.
wavs/xzSwF-admhM_00526.wav|shus dubbataniiru, Darak Tirihimlaantota jila Godaantotaa fi Godaansaa deebitoota haxayi baasan, Muxannoo Itoophiyaan Godaantota simachuun qabdu hirmaattotaaf dhiyeessaniiru.
wavs/GrKLKcBnY2c_00536.wav|Diinagdee Addunyaa miidhaa jiraa kan jedhan Pirezidaantichi kuni saalaa siyaasaafi
wavs/-X1gbk-kyrM_00547.wav|sirnicha walsimsiisuu wajjin xiyyeeffannoodhaan hojjatamaa kan jiruudha.
wavs/91OrQHbR2iE_00617.wav|Abbaa Gadaa, Maccaa, Walqinaa tarreessaa ta'uu himan erga, iddoolee rakkoon nageenyaa jiruttis mariifi marabbaan furuun nageenyaa waaleessaa buusuu akka qaban yeroo garaa garaa abbootiin Gadaas
wavs/zdCXhI7EhRU_00529.wav|Daandiinii Qilleensaa Itoophiyaa namoota sirna haajii raawwachuuf gara Saawudii Arabiyaatti imalaniifi tajaajila si'ataa iddoo
wavs/oEn2N-ERkwc_00780.wav|Yeroo gara yerootti ce'a deemechuudha, calqa sadarkaa bu'uuraatti jiraa giddu galeessa jiraa gara kampaanitechuudha, galmi ishee na guddaan, qorannaan bultoonni
wavs/g--9_ENsMeI_00283.wav|Ittaan Sudhaan ammoo Yirgaa Caffee jirra, iddoo gara garaatti Yuuniversitootaa waliin ta'uudhaan hojjechuu irratti argamna.
wavs/LtFirgm1JCc_00312.wav|Torgomichaan irra galgalaa walakkaa xumuratiin sa'aatii afur irraa eegaluu uummagaalaa Jenivaa, Istee deemii, Deejjenvaa irratti, Shaampiyooniin, Lorgomichaa, Darbee Inglaand, Itaalii, Hojiin taphattiimna
wavs/rp1J-9wHn-Q_00280.wav|Du'aansaanii yoo galmaan hayyaan tajaajan manni inni kunis kanuma isa duraa fakkaatee hundasaaniirraacha.
wavs/_Md91e9AQcE_00513.wav|dinagdee, naannawaa fi fuulduree keenya kan itti murteessuu dandeenyudha.
wavs/Qbjc_44Jxyw_00656.wav|Akkasuma ammoo buusaa goonfaa, mana murtii aadaa, haqaa yoo namni rakkate.
wavs/uR4EwLPgO-U_00985.wav|Doksaa, Gibiraafi Taaksiinii Ambisa dinagdee goroo biyyattiin eegalteef humna guddaa ta'uu akka danda'u deetame maallaqaa Fiqaaduu horataa ibsaniiru.
wavs/GngcO0OgG50_00395.wav|Ammas xiinqin nu barbaachisee jira. Fakkicha silakaahaa ture biyyi keenya gama misoomaatiin, gama teekinoloojiitiin, gama ijaarsa sirna dimokraasiitiin,
wavs/yt4PbpyJ4z8_00021.wav|Oduu keenya haa dalqabaatiin wixineen labsii lammiileen biyya alaa Itoophiyaa keessatti qabeenya dhaabbataa kanneen akka manaa akka horatan eeyyamuu qophaa'u, Mana Marii Bakka Boota Ummataatti, Koreen dhaabbee dhimmoota magaalaa Bu'uuraalee misoomaafi Geejjibaafi dhihaa
wavs/cZ3lxKOpOYg_00288.wav|Kun ani siniin hin qabade fuula keessan dhaabatee mucaa kan hafuusisnu harmee isaas sirerraa kaasnu tattaaf godhaa
wavs/5VoF_BSG1NA_01317.wav|Itti Gaafaan Oromoo irraa odeeffannoon keenya bifa biyyaa cimaa ta'e galgalaa, boqonnaa lamaan odeeffannoo garaa garaa sirraan bahaa turree xumurarri keenya jira.
wavs/g--9_ENsMeI_00408.wav|Minsirri galiiwwanii bara baajataa 2017tti galii birrii Biliyoona 800 fi biliyoona 15 ol sassaabuu beeksise.
wavs/Qbjc_44Jxyw_00757.wav|Hojjettoota Boordii haala busi walitti qabamu teeknoolojii fayyadamuufi kanneen biroo
wavs/g--9_ENsMeI_00043.wav|Bulchiinsi magaalaa Finfinnee sababa misooma Kooriidariifi moofa'uun qabiyyee mana amantaa Ortodoksii Tawaahidoo diigamee ture bakka buusuuf gamoo hundagaleessa ijaarsisee mana amantichaaf kenneera.
wavs/Y85zPdwqBQI_00517.wav|Pirezidaantiin naannoo Silaamaa Dastaaledaa Moo turte tajaajila odoo Itoophiyaa wajjin taasisaniine sosochii Itoophiyaanii haa oomishtuu rakkoolee misooma bu'uuraa hanqina faayinaansii fi dhiyeessiiwwan galtee mudatan adda baasuun kallattiin furmaata kaa'amuu
wavs/yt4PbpyJ4z8_00058.wav|Maqaa gabaa ji'achaa jedhamuun kan beekamu waadda xiqqindeessa gargaarsa misoomaa addunyaa xumura bara 2024tti baajata doolaara biiliyoona 44 gaafachuu beeksiseera.
wavs/8NJUtIgWl90_01068.wav|Lammiin Koo Eessa Jiraa, Lammiin Koo Eessa Jiraatiindhaa Alagaa Wal keessaa Indalagaa Wal keessaadha.
wavs/Q-xpQ8bxNns_00560.wav|Qabeenyi sun qulqullaa'anii qabamanii namoonni yakka kana keessatti hirmaataman qabeenyoonni qaban.
wavs/2batM1K4U6Y_00610.wav|Yoosiin kee na 80% 85 /080 jidduu jiraa 75 80 jidduu
wavs/JTmpQzwhqKw_00433.wav|Jimmatti miti kan sirba gaadura diddii seenee cimee dhufe garuu
wavs/69693HI58tQ_00278.wav|Jaadibal'aanisaan kaasan bunaa dhandhamaniin akka jaalataniin akkasumas immoo waan arganiin akka taajjaban, kunooti ana dudduu bal'inni jira, kalaalaa jirtaan jechaati kan isaanaasaanii, kanaafi carraa argannee akka kanaatiin dhaabbileen akkasumas immoo namoonni dhuunfaa gurguddaan
wavs/mSuc1XZBpD0_00005.wav|Jijjiiramaa Kabiyyattii dhufee bu'uura godhachuun deeggarsi galii waloo naannoleef qoodamuu dabalaa dhufuu Manni Maree Federeeshinii beeksise.
wavs/GrKLKcBnY2c_00153.wav|Hiriyaan mitisaa isa wajjin Kombolchaarraa gara ajjumatti malee.
wavs/Qbjc_44Jxyw_00625.wav|Haleellaa cimee itti fufeen daa'imman hedduun du'aaf saaxilamaa jiraatuudha, kan ibsamee dhaabbanni baraarsa daa'imman addunyaa Yuniseef.
wavs/xDOJ64NEH0k_00779.wav|ragaa qabatamaa yoo ta'u dhaabatee namootni bilbilaan sassaabbanne maaltaanii?
wavs/73mzmdCydj8_00593.wav|Eewodaaddan utuu maal kophaa mokee keessa eggiba, kopha ko dhaqee, is maaliga sobni mataassaa waca bu'uu hin cabu.
wavs/Y_1inv41il4_00383.wav|Koo'intiin guddaa jiru Afrikaan qe'ee nama hundaa taate amma abbaan qabdu rakkoon keenya.
wavs/69693HI58tQ_00012.wav|Qodria Hawaasa daldalaa Olaanaa akka ta'e seeqaa Minister dalalaafi walitti dhimmisa naannawaa eeree xiqileetti kennee jiru odeeffannoo biyya alaa seene immoo Nijeeriyaan daldalaa biyyoota Afrikaa gidduutti gaggeeffamuu eegalchiisuu Sha'ifoomsiteetii kan jirtuu sa'aatii bizinas keenyatti kanneen bal'inaan kan simiraan qaqqabsiisuumsaa jechuu
wavs/uR4EwLPgO-U_00982.wav|Mana Marii Bakka Boota Ummataatii Koreen Dhaabbii Dhimmoota Bajata Faayinaansii fi Karooraa Labsii Fooyya'insa Galii Gibiraa irratti kutaalee hawaasaaf waltajjii hubannoo uumuu qopheessee jira, saxoota shoomaa utaachi hordofee jira akka itti xiqqandeesseera.
